"scenario","model","rep","year","pvpr_2_10","clin_0_5","clin_all","relapse_all"
"eir_1","IBM",11,9.45205,0.0467151,0.530572,0.507351,1.91232
"eir_1","IBM",11,9.53425,0.0476185,0.566788,0.531743,1.86598
"eir_1","IBM",11,9.61644,0.0438162,0.441026,0.470763,1.8489
"eir_1","IBM",11,9.69863,0.0425264,0.448326,0.486618,1.87086
"eir_1","IBM",11,9.78082,0.0450313,0.466788,0.471983,1.89403
"eir_1","IBM",11,9.86301,0.047158,0.443534,0.48541,1.88432
"eir_1","IBM",11,9.94521,0.0438765,0.506218,0.459833,1.81982
"eir_1","IBM",11,10.0274,0.0441848,0.533219,0.495205,1.87714
"eir_1","IBM",11,10.1096,0.0426829,0.554797,0.476954,1.87
"eir_1","IBM",11,10.1918,0.0434554,0.476946,0.518431,1.87123
"eir_1","IBM",11,10.274,0.0465457,0.484644,0.502573,1.89075
"eir_1","IBM",11,10.3562,0.0458196,0.554729,0.476998,1.86407
"eir_1","IBM",11,10.4384,0.0428438,0.630783,0.486727,1.85054
"eir_1","IBM",11,10.5205,0.0454026,0.577776,0.500134,1.85903
"eir_1","IBM",11,10.6027,0.0457108,0.621961,0.489178,1.88352
"eir_1","IBM",11,10.6849,0.0442573,0.610903,0.500184,1.8641
"eir_1","IBM",11,10.7671,0.0489159,0.492748,0.469685,1.82384
"eir_1","IBM",11,10.8493,0.0459282,0.606702,0.490424,1.797
"eir_1","IBM",11,10.9315,0.04339,0.544067,0.516016,1.85546
"eir_1","IBM",11,11.0137,0.0442251,0.572612,0.45496,1.86131
"eir_1","IBM",11,11.0959,0.0440157,0.550286,0.47447,1.77835
"eir_1","IBM",11,11.1781,0.0463201,0.544186,0.454954,1.78688
"eir_1","IBM",11,11.2603,0.0422609,0.518597,0.457406,1.78083
"eir_1","IBM",11,11.3425,0.0413084,0.591023,0.509908,1.76638
"eir_1","IBM",11,11.4247,0.0476255,0.602414,0.470905,1.74698
"eir_1","IBM",11,11.5068,0.0428828,0.546648,0.479445,1.77626
"eir_1","IBM",11,11.589,0.0427851,0.548916,0.467318,1.82291
"eir_1","IBM",11,11.6712,0.0468055,0.625784,0.492963,1.7754
"eir_1","IBM",11,11.7534,0.0435375,0.575554,0.489302,1.71317
"eir_1","IBM",11,11.8356,0.0440537,0.53661,0.49787,1.79136
"eir_1","IBM",11,11.9178,0.0489869,0.523314,0.458843,1.82073
"eir_1","IBM",11,12,0.0489438,0.635536,0.49545,1.91468
"eir_1","IBM",11,12.0822,0.0501864,0.558967,0.505165,1.91572
"eir_1","IBM",11,12.1644,0.0497466,0.619272,0.466118,1.85593
"eir_1","IBM",11,12.2466,0.0461248,0.577039,0.455137,1.84373
"eir_1","IBM",11,12.3288,0.0491931,0.566474,0.481981,1.86447
"eir_1","IBM",11,12.411,0.0483388,0.491298,0.4771,1.8779
"eir_1","IBM",11,12.4932,0.0495974,0.498167,0.4771,1.88644
"eir_1","IBM",11,12.5753,0.0478546,0.441762,0.47832,1.78882
"eir_1","IBM",11,12.6575,0.0478551,0.604853,0.492963,1.84983
"eir_1","IBM",11,12.7397,0.0485873,0.596367,0.47588,1.86691
"eir_1","IBM",11,12.8219,0.0446623,0.515112,0.428292,1.8962
"eir_1","IBM",11,12.9041,0.0428694,0.498666,0.453916,1.81811
"eir_1","IBM",11,12.9863,0.043391,0.567787,0.47832,1.83885
"eir_1","IBM",11,13.0685,0.0465562,0.575893,0.483245,1.80241
"eir_1","IBM",11,13.1507,0.0413575,0.531729,0.457623,1.84514
"eir_1","IBM",11,13.2329,0.0401221,0.440205,0.422233,1.80975
"eir_1","IBM",11,13.3151,0.0417235,0.546117,0.464945,1.86954
"eir_1","IBM",11,13.3973,0.0417732,0.527025,0.463725,1.84392
"eir_1","IBM",11,13.4795,0.0421396,0.528033,0.467385,1.86954
"eir_1","IBM",11,13.5616,0.0428048,0.476187,0.423454,1.80242
"eir_1","IBM",11,13.6438,0.0395925,0.283243,0.405149,1.75117
"eir_1","IBM",11,13.726,0.0433979,0.478282,0.446665,1.73785
"eir_1","IBM",11,13.8082,0.0463891,0.427839,0.428378,1.87095
"eir_1","IBM",11,13.8904,0.0447359,0.488829,0.435701,1.77087
"eir_1","IBM",11,13.9726,0.0397978,0.412558,0.439383,1.78438
"eir_1","IBM",11,14.0548,0.044,0.380847,0.433293,1.82593
"eir_1","IBM",11,14.137,0.041613,0.380283,0.413788,1.68445
"eir_1","IBM",11,14.2192,0.0428113,0.423406,0.437009,1.82738
"eir_1","IBM",11,14.3014,0.0400521,0.452307,0.408912,1.75161
"eir_1","IBM",11,14.3836,0.042408,0.370564,0.43945,1.86766
"eir_1","IBM",11,14.4658,0.0447192,0.382318,0.454056,1.8089
"eir_1","IBM",11,14.5479,0.0460489,0.470699,0.44795,1.81621
"eir_1","IBM",11,14.6301,0.0436608,0.394207,0.373495,1.80157
"eir_1","IBM",11,14.7123,0.0433671,0.488717,0.458935,1.84917
"eir_1","IBM",11,14.7945,0.0497758,0.504332,0.477249,1.81013
"eir_1","IBM",11,14.8767,0.0496682,0.468847,0.452878,1.8933
"eir_1","IBM",11,14.9589,0.0449006,0.559341,0.45654,1.82372
"eir_1","IBM",11,15.0411,0.044338,0.500114,0.47485,1.80541
"eir_1","IBM",11,15.1233,0.0474769,0.496776,0.532216,1.9714
"eir_1","IBM",11,15.2055,0.0444785,0.493601,0.450391,1.80523
"eir_1","IBM",11,15.2877,0.041563,0.518977,0.479685,1.99197
"eir_1","IBM",11,15.3699,0.044938,0.453394,0.4687,1.8809
"eir_1","IBM",11,15.4521,0.0453846,0.548775,0.488229,1.9224
"eir_1","IBM",11,15.5342,0.0441361,0.519817,0.458967,1.79803
"eir_1","IBM",11,15.6164,0.0426021,0.460642,0.454099,1.80175
"eir_1","IBM",11,15.6986,0.0420064,0.523969,0.487057,1.91649
"eir_1","IBM",11,15.7808,0.0424235,0.484014,0.438229,1.84691
"eir_1","IBM",11,15.863,0.0404648,0.537616,0.49194,1.86156
"eir_1","IBM",11,15.9452,0.0405137,0.471302,0.448021,1.81284
"eir_1","IBM",11,16.0274,0.0429209,0.447752,0.430975,1.74587
"eir_1","IBM",11,16.1096,0.0388494,0.471553,0.463985,1.84495
"eir_1","IBM",11,16.1918,0.0406892,0.483405,0.451826,1.8818
"eir_1","IBM",11,16.274,0.0418576,0.401099,0.417603,1.78275
"eir_1","IBM",11,16.3562,0.0375612,0.417829,0.433477,1.86212
"eir_1","IBM",11,16.4384,0.0443027,0.58745,0.492088,1.84258
"eir_1","IBM",11,16.5205,0.0440493,0.596855,0.481132,1.88912
"eir_1","IBM",11,16.6027,0.0465632,0.542773,0.466493,1.8391
"eir_1","IBM",11,16.6849,0.0450108,0.53043,0.503135,1.82692
"eir_1","IBM",11,16.7671,0.0423948,0.484681,0.479974,1.87349
"eir_1","IBM",11,16.8493,0.0444573,0.449687,0.440858,1.74267
"eir_1","IBM",11,16.9315,0.0477861,0.597707,0.457946,1.71821
"eir_1","IBM",11,17.0137,0.0425941,0.568709,0.44822,1.72204
"eir_1","IBM",11,17.0959,0.0419853,0.573863,0.415282,1.75029
"eir_1","IBM",11,17.1781,0.0418987,0.556527,0.460479,1.79306
"eir_1","IBM",11,17.2603,0.0405224,0.522569,0.454342,1.76973
"eir_1","IBM",11,17.3425,0.0391808,0.493164,0.416466,1.76723
"eir_1","IBM",11,17.4247,0.0423005,0.517189,0.427471,1.84423
"eir_1","IBM",11,17.5068,0.0434956,0.440021,0.407958,1.83703
"eir_1","IBM",11,17.589,0.0450489,0.45061,0.427501,1.75275
"eir_1","IBM",11,17.6712,0.0469287,0.444011,0.415286,1.80527
"eir_1","IBM",11,17.7534,0.0415372,0.433214,0.476358,1.76008
"eir_1","IBM",11,17.8356,0.0444976,0.525844,0.425063,1.80041
"eir_1","IBM",11,17.9178,0.0439553,0.378594,0.420214,1.7175
"eir_1","IBM",11,18,0.0396767,0.355898,0.415328,1.68208
"eir_1","IBM",11,18.0822,0.0372276,0.414381,0.422657,1.75659
"eir_1","IBM",11,18.1644,0.0406286,0.490513,0.466675,1.76042
"eir_1","IBM",11,18.2466,0.0422167,0.489894,0.500885,1.82029
"eir_1","IBM",11,18.3288,0.0457377,0.566118,0.467946,1.75693
"eir_1","IBM",11,18.411,0.0430271,0.479041,0.498557,1.87325
"eir_1","IBM",11,18.4932,0.045447,0.559735,0.501038,1.74508
"eir_1","IBM",11,18.5753,0.0439525,0.489722,0.477805,1.77802
"eir_1","IBM",11,18.6575,0.0432431,0.58793,0.466774,1.85365
"eir_1","IBM",11,18.7397,0.0436101,0.602368,0.503431,1.82311
"eir_1","IBM",11,18.8219,0.039893,0.479807,0.466774,1.78278
"eir_1","IBM",11,18.9041,0.0447246,0.525737,0.485103,1.8671
"eir_1","IBM",11,18.9863,0.0486869,0.67552,0.514453,1.96005
"eir_1","IBM",11,19.0685,0.0396994,0.583159,0.472978,1.78314
"eir_1","IBM",11,19.1507,0.0422011,0.496363,0.460721,1.79767
"eir_1","IBM",11,19.2329,0.0428268,0.500331,0.441189,1.80753
"eir_1","IBM",11,19.3151,0.0437855,0.592607,0.486422,1.80392
"eir_1","IBM",11,19.3973,0.0464621,0.609359,0.497422,1.87236
"eir_1","IBM",11,19.4795,0.0407458,0.413097,0.391093,1.85647
"eir_1","IBM",11,19.5616,0.0430225,0.517355,0.449757,1.8528
"eir_1","IBM",11,19.6438,0.039339,0.521281,0.482756,1.84914
"eir_1","IBM",11,19.726,0.0449796,0.417869,0.459535,1.81858
"eir_1","IBM",11,19.8082,0.0422015,0.406102,0.452176,1.8307
"eir_1","IBM",11,19.8904,0.0375273,0.468205,0.459488,1.90883
"eir_1","IBM",11,19.9726,0.0370826,0.431462,0.443602,1.83429
"eir_1","IBM",11,20.0548,0.039501,0.478614,0.446046,1.78541
"eir_1","IBM",11,20.137,0.041187,0.504524,0.476554,1.89522
"eir_1","IBM",11,20.2192,0.0422964,0.435513,0.466807,1.8049
"eir_1","IBM",11,20.3014,0.0437971,0.455744,0.479057,1.83557
"eir_1","IBM",11,20.3836,0.047944,0.51866,0.474239,1.78695
"eir_1","IBM",11,20.4658,0.0471852,0.438599,0.47547,1.88477
"eir_1","IBM",11,20.5479,0.0471951,0.478801,0.485249,1.80899
"eir_1","IBM",11,20.6301,0.0458077,0.359297,0.44371,1.85185
"eir_1","IBM",11,20.7123,0.040621,0.490699,0.51222,1.83617
"eir_1","IBM",11,20.7945,0.0426207,0.477302,0.44378,1.83625
"eir_1","IBM",11,20.8767,0.0365945,0.346882,0.429117,1.77148
"eir_1","IBM",11,20.9589,0.0416339,0.427547,0.470723,1.82421
"eir_1","IBM",11,21.0411,0.0412132,0.520652,0.482974,1.86587
"eir_1","IBM",11,21.1233,0.043165,0.508317,0.474439,1.8036
"eir_1","IBM",11,21.2055,0.0460309,0.486468,0.443869,1.79749
"eir_1","IBM",11,21.2877,0.0408374,0.433763,0.460988,1.89164
"eir_1","IBM",11,21.3699,0.0406571,0.483534,0.478107,1.81827
"eir_1","IBM",11,21.4521,0.040917,0.407625,0.465879,1.80482
"eir_1","IBM",11,21.5342,0.039315,0.412493,0.45732,1.80849
"eir_1","IBM",11,21.6164,0.0395534,0.461121,0.464657,1.82317
"eir_1","IBM",11,21.6986,0.0413365,0.49871,0.467102,1.88064
"eir_1","IBM",11,21.7808,0.0430377,0.470585,0.481779,1.89288
"eir_1","IBM",11,21.863,0.0395312,0.40741,0.452494,1.85767
"eir_1","IBM",11,21.9452,0.0429884,0.459754,0.49288,1.89569
"eir_1","IBM",11,22.0274,0.042962,0.490455,0.489202,1.92868
"eir_1","IBM",11,22.1096,0.0406813,0.451928,0.458589,1.77076
"eir_1","IBM",11,22.1918,0.0395519,0.485891,0.485493,1.86004
"eir_1","IBM",11,22.274,0.0400972,0.543559,0.489161,1.8209
"eir_1","IBM",11,22.3562,0.0433569,0.503659,0.481843,1.90781
"eir_1","IBM",11,22.4384,0.0392863,0.45796,0.458635,1.82109
"eir_1","IBM",11,22.5205,0.0435504,0.479632,0.488059,1.86294
"eir_1","IBM",11,22.6027,0.0439858,0.484833,0.491746,1.94129
"eir_1","IBM",11,22.6849,0.0408348,0.50125,0.490476,1.80901
"eir_1","IBM",11,22.7671,0.0446857,0.501668,0.522222,1.91033
"eir_1","IBM",11,22.8493,0.0411866,0.483578,0.456143,1.79645
"eir_1","IBM",11,22.9315,0.042571,0.545658,0.498945,1.81234
"eir_1","IBM",11,23.0137,0.0432632,0.539409,0.468372,1.77076
"eir_1","IBM",11,23.0959,0.0428493,0.61371,0.497722,1.80256
"eir_1","IBM",11,23.1781,0.046503,0.605846,0.498945,1.90895
"eir_1","IBM",11,23.2603,0.0465985,0.589997,0.476932,1.81968
"eir_1","IBM",11,23.3425,0.0435719,0.568764,0.465926,1.89061
"eir_1","IBM",11,23.4247,0.0431816,0.578607,0.443914,1.86615
"eir_1","IBM",11,23.5068,0.0443212,0.533774,0.461035,1.72674
"eir_1","IBM",11,23.589,0.0496715,0.646465,0.457366,1.79889
"eir_1","IBM",11,23.6712,0.0466043,0.4803,0.407227,1.77566
"eir_1","IBM",11,23.7534,0.0439815,0.511969,0.465906,1.8037
"eir_1","IBM",11,23.8356,0.0487643,0.414702,0.429196,1.72657
"eir_1","IBM",11,23.9178,0.0398174,0.453494,0.438997,1.78289
"eir_1","IBM",11,24,0.0417393,0.498541,0.447583,1.86493
"eir_1","IBM",11,24.0822,0.0447688,0.52813,0.474487,1.81846
"eir_1","IBM",11,24.1644,0.0400797,0.461053,0.46348,1.78055
"eir_1","IBM",11,24.2466,0.0429857,0.521265,0.483047,1.81479
"eir_1","IBM",11,24.3288,0.0443612,0.504698,0.457366,1.77321
"eir_1","IBM",11,24.411,0.0436441,0.522019,0.479354,1.80125
"eir_1","IBM",11,24.4932,0.0407317,0.531978,0.473216,1.83173
"eir_1","IBM",11,24.5753,0.0462288,0.530756,0.47933,1.86596
"eir_1","IBM",11,24.6575,0.0482947,0.520057,0.472022,1.86608
"eir_1","IBM",11,24.7397,0.0459813,0.492215,0.468386,1.8234
"eir_1","IBM",11,24.8219,0.0450025,0.527763,0.492873,1.83941
"eir_1","IBM",11,24.9041,0.0506131,0.521699,0.489211,1.93972
"eir_1","IBM",11,24.9863,0.0489861,0.490584,0.455074,1.85944
"eir_1","IBM",11,25.0685,0.0438368,0.564998,0.483241,1.81919
"eir_1","IBM",11,25.1507,0.0422697,0.479511,0.430635,1.84733
"eir_1","IBM",11,25.2329,0.0423738,0.54765,0.453886,1.80576
"eir_1","IBM",11,25.3151,0.0369331,0.455767,0.409879,1.8365
"eir_1","IBM",11,25.3973,0.040031,0.472022,0.425784,1.82794
"eir_1","IBM",11,25.4795,0.0421618,0.464756,0.423357,1.8219
"eir_1","IBM",11,25.5616,0.0447104,0.460212,0.430722,1.76449
"eir_1","IBM",11,25.6438,0.0460458,0.421298,0.417295,1.73893
"eir_1","IBM",11,25.726,0.0420807,0.447818,0.46994,1.82346
"eir_1","IBM",11,25.8082,0.0423523,0.465114,0.450391,1.80891
"eir_1","IBM",11,25.8904,0.0455254,0.407853,0.449159,1.84314
"eir_1","IBM",11,25.9726,0.04397,0.413969,0.444227,1.79037
"eir_1","IBM",11,26.0548,0.0459966,0.476981,0.398947,1.7867
"eir_1","IBM",11,26.137,0.0390908,0.397497,0.430765,1.86379
"eir_1","IBM",11,26.2192,0.0435759,0.49726,0.479724,1.94092
"eir_1","IBM",11,26.3014,0.0452033,0.524016,0.460214,1.87146
"eir_1","IBM",11,26.3836,0.0437039,0.524491,0.48226,1.8605
"eir_1","IBM",11,26.4658,0.0483274,0.569103,0.429628,1.81888
"eir_1","IBM",11,26.5479,0.0412414,0.477689,0.441868,1.80542
"eir_1","IBM",11,26.6301,0.0493821,0.449907,0.454151,1.8215
"eir_1","IBM",11,26.7123,0.0487375,0.517868,0.448033,1.82641
"eir_1","IBM",11,26.7945,0.0440823,0.476991,0.423519,1.8581
"eir_1","IBM",11,26.8767,0.0436818,0.42716,0.396579,1.71851
"eir_1","IBM",11,26.9589,0.0431761,0.414611,0.41494,1.75401
"eir_1","IBM",11,27.0411,0.0433996,0.44283,0.411268,1.74299
"eir_1","IBM",11,27.1233,0.0419458,0.375532,0.400231,1.7221
"eir_1","IBM",11,27.2055,0.0419111,0.403962,0.438152,1.78198
"eir_1","IBM",11,27.2877,0.0415563,0.421366,0.423506,1.69525
"eir_1","IBM",11,27.3699,0.045012,0.396339,0.429623,1.71727
"eir_1","IBM",11,27.4521,0.0422532,0.491647,0.424689,1.78565
"eir_1","IBM",11,27.5342,0.0412651,0.437811,0.416157,1.69767
"eir_1","IBM",11,27.6164,0.0378246,0.458669,0.41494,1.75768
"eir_1","IBM",11,27.6986,0.0389292,0.380395,0.440644,1.7589
"eir_1","IBM",11,27.7808,0.0380057,0.401694,0.429649,1.78959
"eir_1","IBM",11,27.863,0.0365016,0.357296,0.377064,1.63557
"eir_1","IBM",11,27.9452,0.0385477,0.406943,0.373373,1.63427
"eir_1","IBM",11,28.0274,0.0422939,0.362995,0.395395,1.66605
"eir_1","IBM",11,28.1096,0.0392566,0.368749,0.394171,1.67462
"eir_1","IBM",11,28.1918,0.0398454,0.36915,0.394171,1.70644
"eir_1","IBM",11,28.274,0.0406107,0.40814,0.402724,1.67822
"eir_1","IBM",11,28.3562,0.0403716,0.413864,0.400276,1.65007
"eir_1","IBM",11,28.4384,0.0372238,0.375232,0.367212,1.60716
"eir_1","IBM",11,28.5205,0.0369488,0.364708,0.380667,1.64874
"eir_1","IBM",11,28.6027,0.0331244,0.320585,0.389235,1.61569
"eir_1","IBM",11,28.6849,0.0342249,0.325497,0.361077,1.58262
"eir_1","IBM",11,28.7671,0.0371704,0.375128,0.398987,1.58983
"eir_1","IBM",11,28.8493,0.0400041,0.35746,0.449167,1.64001
"eir_1","IBM",11,28.9315,0.0409823,0.436208,0.416122,1.6547
"eir_1","IBM",11,29.0137,0.0396077,0.474606,0.445489,1.66936
"eir_1","IBM",11,29.0959,0.0461266,0.517794,0.472373,1.75977
"eir_1","IBM",11,29.1781,0.0453275,0.429379,0.413632,1.67778
"eir_1","IBM",11,29.2603,0.0427474,0.462717,0.418527,1.68512
"eir_1","IBM",11,29.3425,0.0461591,0.491899,0.449088,1.7058
"eir_1","IBM",11,29.4247,0.0440829,0.442099,0.450256,1.675
"eir_1","IBM",11,29.5068,0.0425395,0.409168,0.419667,1.69213
"eir_1","IBM",11,29.589,0.0452497,0.387342,0.43802,1.71537
"eir_1","IBM",11,29.6712,0.0451959,0.469486,0.477217,1.70207
"eir_1","IBM",11,29.7534,0.0454658,0.504285,0.451524,1.67149
"eir_1","IBM",11,29.8356,0.0438763,0.357537,0.391565,1.62132
"eir_1","IBM",11,29.9178,0.0409533,0.544903,0.469905,1.73522
"eir_1","IBM",11,30,0.044782,0.402032,0.443003,1.67289
"eir_1","IBM",11,30.0822,0.0440629,0.434215,0.433213,1.69002
"eir_1","IBM",11,30.1644,0.0438755,0.473221,0.476073,1.80761
"eir_1","IBM",11,30.2466,0.0451708,0.500825,0.474835,1.74636
"eir_1","IBM",11,30.3288,0.0427364,0.620029,0.47607,1.84798
"eir_1","IBM",11,30.411,0.0467208,0.555832,0.489506,1.74264
"eir_1","IBM",11,30.4932,0.0451983,0.479205,0.42587,1.72796
"eir_1","IBM",11,30.5753,0.0444007,0.553532,0.462583,1.75488
"eir_1","IBM",11,30.6575,0.0451675,0.564072,0.485835,1.8124
"eir_1","IBM",11,30.7397,0.0461361,0.498822,0.465031,1.79037
"eir_1","IBM",11,30.8219,0.0464559,0.542229,0.473597,1.83932
"eir_1","IBM",11,30.9041,0.0446924,0.52996,0.480943,1.80139
"eir_1","IBM",11,30.9863,0.045424,0.477764,0.480988,1.84929
"eir_1","IBM",11,31.0685,0.0466327,0.608494,0.54463,1.88601
"eir_1","IBM",11,31.1507,0.0486936,0.601355,0.503018,1.85419
"eir_1","IBM",11,31.2329,0.0465145,0.497244,0.518928,1.93252
"eir_1","IBM",11,31.3151,0.0487061,0.554929,0.505466,1.98515
"eir_1","IBM",11,31.3973,0.0446406,0.52,0.480988,1.87132
"eir_1","IBM",11,31.4795,0.0434475,0.578837,0.523824,1.88479
"eir_1","IBM",11,31.5616,0.045666,0.564311,0.47854,1.92762
"eir_1","IBM",11,31.6438,0.0460934,0.564668,0.533615,1.90315
"eir_1","IBM",11,31.726,0.0491204,0.538818,0.514033,1.89213
"eir_1","IBM",11,31.8082,0.0466575,0.498769,0.466301,1.89091
"eir_1","IBM",11,31.8904,0.0503544,0.493919,0.518928,1.91171
"eir_1","IBM",11,31.9726,0.0517066,0.632462,0.549526,2.01574
"eir_1","IBM",11,32.0548,0.0494544,0.453337,0.511585,1.91783
"eir_1","IBM",11,32.137,0.0463867,0.49484,0.492003,1.9264
"eir_1","IBM",11,32.2192,0.0491619,0.515553,0.542237,1.99024
"eir_1","IBM",11,32.3014,0.0479838,0.63057,0.503068,1.88498
"eir_1","IBM",11,32.3836,0.0495821,0.516115,0.507964,1.87151
"eir_1","IBM",11,32.4658,0.0469043,0.488143,0.489604,1.91558
"eir_1","IBM",11,32.5479,0.045582,0.510338,0.465182,1.85093
"eir_1","IBM",11,32.6301,0.0409367,0.43157,0.465201,1.86325
"eir_1","IBM",11,32.7123,0.0473131,0.503002,0.510418,1.9107
"eir_1","IBM",11,32.7945,0.0450431,0.484172,0.47614,1.87029
"eir_1","IBM",11,32.8767,0.0443262,0.52629,0.463931,1.88878
"eir_1","IBM",11,32.9589,0.0471666,0.657787,0.501918,1.92443
"eir_3","IBM",11,0,0.0835901,1.08777,0.566967,4.54668
"eir_3","IBM",11,0.0821918,0.0835552,1.03965,0.525626,4.44227
"eir_3","IBM",11,0.164384,0.0834078,1.07097,0.56824,4.57269
"eir_3","IBM",11,0.246575,0.0853834,1.03435,0.551205,4.44128
"eir_3","IBM",11,0.328767,0.0883066,0.91737,0.528139,4.57802
"eir_3","IBM",11,0.410959,0.0842738,0.942923,0.530573,4.43929
"eir_3","IBM",11,0.493151,0.085463,1.17913,0.575595,4.48185
"eir_3","IBM",11,0.575342,0.0934111,1.11473,0.586492,4.54592
"eir_3","IBM",11,0.657534,0.0879568,1.11726,0.582851,4.49489
"eir_3","IBM",11,0.739726,0.0878319,1.08494,0.613323,4.57315
"eir_3","IBM",11,0.821918,0.0963939,1.16005,0.599937,4.5123
"eir_3","IBM",11,0.90411,0.0934162,1.06737,0.597503,4.44172
"eir_3","IBM",11,0.986301,0.0918274,1.11723,0.629142,4.57193
"eir_3","IBM",11,1.06849,0.0906442,1.17608,0.614564,4.58672
"eir_3","IBM",11,1.15068,0.0950633,1.14338,0.608516,4.53588
"eir_3","IBM",11,1.23288,0.0932647,1.26615,0.646244,4.63689
"eir_3","IBM",11,1.31507,0.0964237,1.21762,0.625554,4.54683
"eir_3","IBM",11,1.39726,0.103242,1.35343,0.675453,4.60403
"eir_3","IBM",11,1.47945,0.100658,1.18765,0.621903,4.74642
"eir_3","IBM",11,1.56164,0.0948822,1.26105,0.659631,4.56022
"eir_3","IBM",11,1.64384,0.0903627,1.11798,0.559835,4.58091
"eir_3","IBM",11,1.72603,0.0862733,1.09992,0.624337,4.59308
"eir_3","IBM",11,1.80822,0.0875268,1.23832,0.614601,4.53831
"eir_3","IBM",11,1.89041,0.0855619,0.9343,0.544013,4.53223
"eir_3","IBM",11,1.9726,0.0803537,1.07579,0.617035,4.65515
"eir_3","IBM",11,2.05479,0.085213,1.08806,0.570788,4.58699
"eir_3","IBM",11,2.13699,0.0850389,1.03669,0.59027,4.46658
"eir_3","IBM",11,2.21918,0.0848207,0.867322,0.541678,4.52697
"eir_3","IBM",11,2.30137,0.0894421,0.938347,0.570921,4.54424
"eir_3","IBM",11,2.38356,0.0861669,0.954465,0.518611,4.56402
"eir_3","IBM",11,2.46575,0.0864083,0.979535,0.558806,4.53375
"eir_3","IBM",11,2.54795,0.0915416,1.01842,0.577104,4.57057
"eir_3","IBM",11,2.63014,0.0843015,1.02156,0.566146,4.35994
"eir_3","IBM",11,2.71233,0.0862965,1.06133,0.556406,4.51821
"eir_3","IBM",11,2.79452,0.0874299,1.00846,0.560059,4.68136
"eir_3","IBM",11,2.87671,0.0831578,0.96139,0.547884,4.41107
"eir_3","IBM",11,2.9589,0.089385,1.07671,0.602672,4.4476
"eir_3","IBM",11,3.0411,0.0893562,1.02951,0.555189,4.41472
"eir_3","IBM",11,3.12329,0.0881758,1.13922,0.586844,4.48777
"eir_3","IBM",11,3.20548,0.0898867,1.01034,0.584409,4.49021
"eir_3","IBM",11,3.28767,0.0911373,1.10027,0.607542,4.55352
"eir_3","IBM",11,3.36986,0.0934168,1.12875,0.636762,4.55474
"eir_3","IBM",11,3.45205,0.0879594,1.07293,0.599043,4.47821
"eir_3","IBM",11,3.53425,0.0839754,1.08643,0.595426,4.60512
"eir_3","IBM",11,3.61644,0.0856386,1.14835,0.584468,4.48579
"eir_3","IBM",11,3.69863,0.0897335,1.05891,0.614909,4.54424
"eir_3","IBM",11,3.78082,0.0893867,1.11406,0.642921,4.52845
"eir_3","IBM",11,3.86301,0.0906835,1.24357,0.607664,4.54834
"eir_3","IBM",11,3.94521,0.0873814,1.06609,0.608849,4.58341
"eir_3","IBM",11,4.0274,0.0922913,1.02051,0.623432,4.78776
"eir_3","IBM",11,4.10959,0.094549,1.03673,0.573515,4.78659
"eir_3","IBM",11,4.19178,0.0894897,1.00178,0.565042,4.66768
"eir_3","IBM",11,4.27397,0.0870964,1.09715,0.606446,4.70056
"eir_3","IBM",11,4.35616,0.0909869,1.07551,0.616188,4.59827
"eir_3","IBM",11,4.43836,0.0865683,1.12539,0.601611,4.78366
"eir_3","IBM",11,4.52055,0.0862083,1.17251,0.617467,4.72296
"eir_3","IBM",11,4.60274,0.0868818,1.06113,0.602853,4.60726
