"scenario","model","rep","doy","pfpr_2_10","clin_0_5"
"pev_e3","IBM",18,39,0.22617,0.496329
"pev_e3","IBM",18,46,0.226467,0.297474
"pev_e3","IBM",18,53,0.225259,0.247844
"pev_e3","IBM",18,60,0.229906,0.520649
"pev_e3","IBM",18,67,0.229098,0.446726
"pev_e3","IBM",18,74,0.226355,0.34769
"pev_e3","IBM",18,81,0.229336,0.348235
"pev_e3","IBM",18,88,0.229172,0.274024
"pev_e3","IBM",18,95,0.229362,0.348282
"pev_e3","IBM",18,102,0.228333,0.249778
"pev_e3","IBM",18,109,0.228309,0.376082
"pev_e3","IBM",18,116,0.231128,0.376936
"pev_e3","IBM",18,123,0.229502,0.251222
"pev_e3","IBM",18,130,0.223865,0.351735
"pev_e3","IBM",18,137,0.221946,0.175807
"pev_e3","IBM",18,144,0.22088,0.402342
"pev_e3","IBM",18,151,0.220314,0.401789
"pev_e3","IBM",18,158,0.222325,0.326633
"pev_e3","IBM",18,165,0.2213,0.276782
"pev_e3","IBM",18,172,0.223818,0.403064
"pev_e3","IBM",18,179,0.224005,0.403343
"pev_e3","IBM",18,186,0.223436,0.403649
"pev_e3","IBM",18,193,0.224946,0.328124
"pev_e3","IBM",18,200,0.227217,0.201964
"pev_e3","IBM",18,207,0.225778,0.45442
"pev_e3","IBM",18,214,0.225561,0.328738
"pev_e3","IBM",18,221,0.227487,0.454703
"pev_e3","IBM",18,228,0.23081,0.353047
"pev_e3","IBM",18,235,0.226775,0.428848
"pev_e3","IBM",18,242,0.227392,0.553564
"pev_e3","IBM",18,249,0.225291,0.50272
"pev_e3","IBM",18,256,0.226033,0.327038
"pev_e3","IBM",18,263,0.227452,0.175662
"pev_e3","IBM",18,270,0.230552,0.351468
"pev_e3","IBM",18,277,0.23379,0.351735
"pev_e3","IBM",18,284,0.231786,0.352122
"pev_e3","IBM",18,291,0.229355,0.427342
"pev_e3","IBM",18,298,0.230653,0.326768
"pev_e3","IBM",18,305,0.231088,0.401816
"pev_e3","IBM",18,312,0.233582,0.401485
"pev_e3","IBM",18,319,0.233213,0.250807
"pev_e3","IBM",18,326,0.230739,0.301466
"pev_e3","IBM",18,333,0.227849,0.326768
"pev_e3","IBM",18,340,0.226418,0.251412
"pev_e3","IBM",18,347,0.226013,0.301902
"pev_e3","IBM",18,354,0.224023,0.401982
"pev_e3","IBM",18,361,0.224113,0.225649
"pev_e3","IBM",18,365,0.225906,0
"irs_e3","IBM",18,4,0.0266039,0.0248401
"irs_e3","IBM",18,11,0.029276,0.148777
"irs_e3","IBM",18,18,0.0330386,0.0496835
"irs_e3","IBM",18,25,0.0352707,0.0995432
"irs_e3","IBM",18,32,0.0380281,0.199209
"irs_e3","IBM",18,39,0.0393857,0.124556
"irs_e3","IBM",18,46,0.0414395,0.0498566
"irs_e3","IBM",18,53,0.0436355,0.149539
"irs_e3","IBM",18,60,0.0490992,0.124463
"irs_e3","IBM",18,67,0.0522285,0.0995025
"irs_e3","IBM",18,74,0.0534955,0.149081
"irs_e3","IBM",18,81,0.0559292,0.149223
"irs_e3","IBM",18,88,0.0580521,0.0996383
"irs_e3","IBM",18,95,0.060672,0.199549
"irs_e3","IBM",18,102,0.0642411,0.199849
"irs_e3","IBM",18,109,0.0678075,0.174761
"irs_e3","IBM",18,116,0.0692731,0.0747236
"irs_e3","IBM",18,123,0.0715524,0.223774
"irs_e3","IBM",18,130,0.0723368,0.198869
"irs_e3","IBM",18,137,0.0739386,0.0995093
"irs_e3","IBM",18,144,0.0758962,0.348496
"irs_e3","IBM",18,151,0.0817772,0.323273
"irs_e3","IBM",18,158,0.0889472,0.272981
"irs_e3","IBM",18,165,0.089945,0.322285
"irs_e3","IBM",18,172,0.0935763,0.222531
"irs_e3","IBM",18,179,0.0971608,0.247256
"irs_e3","IBM",18,186,0.101381,0.395986
"irs_e3","IBM",18,193,0.110138,0.321433
"irs_e3","IBM",18,200,0.117571,0.271247
"irs_e3","IBM",18,207,0.121416,0.320219
"irs_e3","IBM",18,214,0.122594,0.418014
"irs_e3","IBM",18,221,0.125935,0.245857
"irs_e3","IBM",18,228,0.128717,0.22154
"irs_e3","IBM",18,235,0.132003,0.369358
"irs_e3","IBM",18,242,0.134674,0.246106
"irs_e3","IBM",18,249,0.136835,0.468391
"irs_e3","IBM",18,256,0.139442,0.271156
"irs_e3","IBM",18,263,0.142439,0.34506
"irs_e3","IBM",18,270,0.143857,0.320132
"irs_e3","IBM",18,277,0.146768,0.245924
"irs_e3","IBM",18,284,0.147568,0.391578
"irs_e3","IBM",18,291,0.147889,0.293625
"irs_e3","IBM",18,298,0.149521,0.489999
"irs_e3","IBM",18,305,0.149745,0.587368
"irs_e3","IBM",18,312,0.152804,0.463694
"irs_e3","IBM",18,319,0.156742,0.318136
"irs_e3","IBM",18,326,0.157845,0.439995
"irs_e3","IBM",18,333,0.166642,0.512881
"irs_e3","IBM",18,340,0.172371,0.464439
"irs_e3","IBM",18,347,0.176544,0.391683
"irs_e3","IBM",18,354,0.181338,0.489834
"irs_e3","IBM",18,361,0.184697,0.688076
"irs_e3","IBM",18,365,0.185546,0.17217
"nets_e3","IBM",18,4,0.206805,0.370533
"nets_e3","IBM",18,11,0.206164,0.222908
"nets_e3","IBM",18,18,0.206413,0.421621
"nets_e3","IBM",18,25,0.206629,0.347265
"nets_e3","IBM",18,32,0.207171,0.520685
"nets_e3","IBM",18,39,0.208805,0.446483
"nets_e3","IBM",18,46,0.206302,0.247996
"nets_e3","IBM",18,53,0.205697,0.421449
"nets_e3","IBM",18,60,0.210591,0.22312
"nets_e3","IBM",18,67,0.211719,0.519555
"nets_e3","IBM",18,74,0.215271,0.518431
"nets_e3","IBM",18,81,0.216264,0.567306
"nets_e3","IBM",18,88,0.215085,0.419228
"nets_e3","IBM",18,95,0.213763,0.0738817
"nets_e3","IBM",18,102,0.212326,0.393743
"nets_e3","IBM",18,109,0.213826,0.36901
"nets_e3","IBM",18,116,0.212815,0.368315
"nets_e3","IBM",18,123,0.209203,0.514568
"nets_e3","IBM",18,130,0.209041,0.515398
"nets_e3","IBM",18,137,0.210715,0.294771
"nets_e3","IBM",18,144,0.209451,0.540013
"nets_e3","IBM",18,151,0.207472,0.465499
"nets_e3","IBM",18,158,0.208133,0.514637
"nets_e3","IBM",18,165,0.207618,0.538601
"nets_e3","IBM",18,172,0.20917,0.366834
"nets_e3","IBM",18,179,0.20711,0.464812
"nets_e3","IBM",18,186,0.205858,0.440762
"nets_e3","IBM",18,193,0.206712,0.587131
"nets_e3","IBM",18,200,0.207522,0.269463
"nets_e3","IBM",18,207,0.206297,0.46578
"nets_e3","IBM",18,214,0.202654,0.367869
"nets_e3","IBM",18,221,0.202943,0.538709
"nets_e3","IBM",18,228,0.205297,0.561051
"nets_e3","IBM",18,235,0.20638,0.316946
"nets_e3","IBM",18,242,0.211522,0.560676
"nets_e3","IBM",18,249,0.215717,0.340848
"nets_e3","IBM",18,256,0.216881,0.2684
"nets_e3","IBM",18,263,0.219537,0.439965
"nets_e3","IBM",18,270,0.218865,0.342218
"nets_e3","IBM",18,277,0.217013,0.366343
"nets_e3","IBM",18,284,0.215479,0.390088
"nets_e3","IBM",18,291,0.214585,0.414634
"nets_e3","IBM",18,298,0.216847,0.732736
"nets_e3","IBM",18,305,0.21707,0.341715
"nets_e3","IBM",18,312,0.219427,0.561802
"nets_e3","IBM",18,319,0.220715,0.4148
"nets_e3","IBM",18,326,0.221637,0.268006
"nets_e3","IBM",18,333,0.219461,0.51158
"nets_e3","IBM",18,340,0.218873,0.170379
"nets_e3","IBM",18,347,0.218323,0.389541
"nets_e3","IBM",18,354,0.219854,0.463198
"nets_e3","IBM",18,361,0.223076,0.512298
"nets_e3","IBM",18,365,0.223562,0.341441
"pmc_e120","IBM",18,4,0.776414,2.92177
"pmc_e120","IBM",18,11,0.778258,3.29671
"pmc_e120","IBM",18,18,0.777687,2.9021
"pmc_e120","IBM",18,25,0.782369,2.6775
"pmc_e120","IBM",18,32,0.779035,2.60258
"pmc_e120","IBM",18,39,0.78508,2.7499
"pmc_e120","IBM",18,46,0.783488,2.65312
"pmc_e120","IBM",18,53,0.785383,2.61401
"pmc_e120","IBM",18,60,0.782263,3.04146
"pmc_e120","IBM",18,67,0.785562,3.06993
"pmc_e120","IBM",18,74,0.781474,2.62626
"pmc_e120","IBM",18,81,0.786578,3.44714
"pmc_e120","IBM",18,88,0.787331,2.84306
"pmc_e120","IBM",18,95,0.787785,3.60628
"pmc_e120","IBM",18,102,0.788723,2.79665
"pmc_e120","IBM",18,109,0.784106,3.02308
"pmc_e120","IBM",18,116,0.781649,3.05325
"pmc_e120","IBM",18,123,0.773459,3.03338
"pmc_e120","IBM",18,130,0.776718,3.18712
"pmc_e120","IBM",18,137,0.776039,3.03607
"pmc_e120","IBM",18,144,0.778132,3.35227
"pmc_e120","IBM",18,151,0.776703,3.23273
"pmc_e120","IBM",18,158,0.778212,2.81594
"pmc_e120","IBM",18,165,0.781007,3.05
"pmc_e120","IBM",18,172,0.775171,2.70296
"pmc_e120","IBM",18,179,0.775777,2.76306
"pmc_e120","IBM",18,186,0.772,2.99387
"pmc_e120","IBM",18,193,0.774829,2.97609
"pmc_e120","IBM",18,200,0.775839,2.92403
"pmc_e120","IBM",18,207,0.77955,3.35603
"pmc_e120","IBM",18,214,0.784903,2.69847
"pmc_e120","IBM",18,221,0.780986,2.96953
"pmc_e120","IBM",18,228,0.778811,2.82009
"pmc_e120","IBM",18,235,0.785447,3.22518
"pmc_e120","IBM",18,242,0.786356,3.21365
"pmc_e120","IBM",18,249,0.784887,2.93243
"pmc_e120","IBM",18,256,0.785215,3.63147
"pmc_e120","IBM",18,263,0.782306,3.49497
"pmc_e120","IBM",18,270,0.779777,2.7453
"pmc_e120","IBM",18,277,0.786727,2.94234
"pmc_e120","IBM",18,284,0.788707,2.99119
"pmc_e120","IBM",18,291,0.79018,2.62033
"pmc_e120","IBM",18,298,0.78656,3.00247
"pmc_e120","IBM",18,305,0.789158,3.22147
"pmc_e120","IBM",18,312,0.784598,2.94094
"pmc_e120","IBM",18,319,0.785776,3.03359
"pmc_e120","IBM",18,326,0.7877,2.95657
"pmc_e120","IBM",18,333,0.781299,3.08521
"pmc_e120","IBM",18,340,0.778027,3.08101
"pmc_e120","IBM",18,347,0.782564,2.47979
"pmc_e120","IBM",18,354,0.783084,3.14762
"pmc_e120","IBM",18,361,0.783895,3.24588
"pmc_e120","IBM",18,365,0.780079,2.78095
"treatment_e120","IBM",18,4,0.694708,2.79607
"treatment_e120","IBM",18,11,0.696594,2.56989
"treatment_e120","IBM",18,18,0.692861,2.95107
"treatment_e120","IBM",18,25,0.693444,2.59795
"treatment_e120","IBM",18,32,0.691711,2.54874
"treatment_e120","IBM",18,39,0.688891,2.77567
"treatment_e120","IBM",18,46,0.688687,3.03093
"treatment_e120","IBM",18,53,0.688339,3.33518
"treatment_e120","IBM",18,60,0.694675,2.47252
"treatment_e120","IBM",18,67,0.694861,2.69791
"treatment_e120","IBM",18,74,0.687606,2.87382
"treatment_e120","IBM",18,81,0.691947,3.04775
"treatment_e120","IBM",18,88,0.691912,2.54716
"treatment_e120","IBM",18,95,0.692753,2.77509
"treatment_e120","IBM",18,102,0.689255,2.42257
"treatment_e120","IBM",18,109,0.692262,3.07188
"treatment_e120","IBM",18,116,0.695706,2.87283
"treatment_e120","IBM",18,123,0.700683,2.80497
"treatment_e120","IBM",18,130,0.695919,2.81296
"treatment_e120","IBM",18,137,0.701288,3.18821
"treatment_e120","IBM",18,144,0.702732,3.05556
"treatment_e120","IBM",18,151,0.702668,2.67547
"treatment_e120","IBM",18,158,0.701802,3.1838
"treatment_e120","IBM",18,165,0.696174,2.55492
"treatment_e120","IBM",18,172,0.685393,2.57843
"treatment_e120","IBM",18,179,0.678824,2.7052
"treatment_e120","IBM",18,186,0.683517,2.71027
"treatment_e120","IBM",18,193,0.679924,2.27824
"treatment_e120","IBM",18,200,0.680296,2.42878
"treatment_e120","IBM",18,207,0.679432,2.12356
"treatment_e120","IBM",18,214,0.686484,3.15657
"treatment_e120","IBM",18,221,0.687652,2.80167
"treatment_e120","IBM",18,228,0.684394,2.84841
"treatment_e120","IBM",18,235,0.685219,3.00173
"treatment_e120","IBM",18,242,0.681221,2.92666
"treatment_e120","IBM",18,249,0.678804,2.49568
"treatment_e120","IBM",18,256,0.673305,2.97137
"treatment_e120","IBM",18,263,0.682401,2.89763
"treatment_e120","IBM",18,270,0.683748,2.61793
"treatment_e120","IBM",18,277,0.681255,2.46011
"treatment_e120","IBM",18,284,0.679271,3.13854
"treatment_e120","IBM",18,291,0.679024,2.83549
"treatment_e120","IBM",18,298,0.674836,2.46214
"treatment_e120","IBM",18,305,0.680613,2.66533
"treatment_e120","IBM",18,312,0.676839,2.69289
"treatment_e120","IBM",18,319,0.678338,2.87183
"treatment_e120","IBM",18,326,0.681676,2.89923
"treatment_e120","IBM",18,333,0.678001,2.99634
"treatment_e120","IBM",18,340,0.677009,2.91257
"treatment_e120","IBM",18,347,0.678843,2.74379
"treatment_e120","IBM",18,354,0.68062,3.05197
"treatment_e120","IBM",18,361,0.674903,2.77797
"treatment_e120","IBM",18,365,0.674208,2.82535
"pev_e120","IBM",18,4,0.746097,2.66459
"pev_e120","IBM",18,11,0.744155,2.43579
"pev_e120","IBM",18,18,0.742716,2.58011
"pev_e120","IBM",18,25,0.746456,2.58063
"pev_e120","IBM",18,32,0.742928,2.16238
"pev_e120","IBM",18,39,0.747304,2.43333
"pev_e120","IBM",18,46,0.746813,2.75008
"pev_e120","IBM",18,53,0.743173,2.91471
"pev_e120","IBM",18,60,0.746724,2.32297
"pev_e120","IBM",18,67,0.751731,2.47068
"pev_e120","IBM",18,74,0.754374,2.42435
"pev_e120","IBM",18,81,0.753272,2.59542
"pev_e120","IBM",18,88,0.752058,2.61973
"pev_e120","IBM",18,95,0.75202,2.13336
"pev_e120","IBM",18,102,0.752624,2.32687
"pev_e120","IBM",18,109,0.749756,2.44736
"pev_e120","IBM",18,116,0.757596,2.25369
"pev_e120","IBM",18,123,0.759669,2.54389
"pev_e120","IBM",18,130,0.752386,2.54321
"pev_e120","IBM",18,137,0.750704,2.17276
"pev_e120","IBM",18,144,0.755354,2.47084
"pev_e120","IBM",18,151,0.754048,2.25112
"pev_e120","IBM",18,158,0.757081,2.42159
"pev_e120","IBM",18,165,0.758758,2.40244
"pev_e120","IBM",18,172,0.758077,2.91882
"pev_e120","IBM",18,179,0.755155,2.59752
"pev_e120","IBM",18,186,0.749502,2.0818
"pev_e120","IBM",18,193,0.754108,2.73995
"pev_e120","IBM",18,200,0.756073,2.79243
"pev_e120","IBM",18,207,0.753292,2.15918
"pev_e120","IBM",18,214,0.750996,2.35421
"pev_e120","IBM",18,221,0.752083,2.69517
"pev_e120","IBM",18,228,0.752009,2.65419
"pev_e120","IBM",18,235,0.752394,2.35864
"pev_e120","IBM",18,242,0.754178,2.47815
"pev_e120","IBM",18,249,0.757192,2.47532
"pev_e120","IBM",18,256,0.753525,2.2268
"pev_e120","IBM",18,263,0.757082,2.59717
"pev_e120","IBM",18,270,0.752907,2.54543
"pev_e120","IBM",18,277,0.756515,2.34711
"pev_e120","IBM",18,284,0.760558,2.58952
"pev_e120","IBM",18,291,0.751333,2.66513
"pev_e120","IBM",18,298,0.748353,2.37283
"pev_e120","IBM",18,305,0.746582,2.81315
"pev_e120","IBM",18,312,0.750789,2.32235
"pev_e120","IBM",18,319,0.753078,2.85404
"pev_e120","IBM",18,326,0.757681,2.33538
"pev_e120","IBM",18,333,0.758018,2.13379
"pev_e120","IBM",18,340,0.757172,2.81329
"pev_e120","IBM",18,347,0.758093,2.38007
"pev_e120","IBM",18,354,0.762915,2.28886
"pev_e120","IBM",18,361,0.762558,2.68185
"pev_e120","IBM",18,365,0.7602,2.5608
"irs_e120","IBM",18,4,0.805355,3.90533
"irs_e120","IBM",18,11,0.803938,4.52387
"irs_e120","IBM",18,18,0.808478,4.04952
"irs_e120","IBM",18,25,0.815844,4.38601
"irs_e120","IBM",18,32,0.815017,3.93213
"irs_e120","IBM",18,39,0.815377,3.88063
"irs_e120","IBM",18,46,0.80563,3.71445
"irs_e120","IBM",18,53,0.804662,3.98021
"irs_e120","IBM",18,60,0.804137,4.71221
"irs_e120","IBM",18,67,0.806062,4.41799
"irs_e120","IBM",18,74,0.808613,4.03369
"irs_e120","IBM",18,81,0.803356,3.98477
"irs_e120","IBM",18,88,0.798401,3.68786
"irs_e120","IBM",18,95,0.793908,4.19625
"irs_e120","IBM",18,102,0.79706,3.62721
"irs_e120","IBM",18,109,0.802507,4.02637
"irs_e120","IBM",18,116,0.803133,3.97753
"irs_e120","IBM",18,123,0.79898,3.48836
"irs_e120","IBM",18,130,0.796519,3.8297
"irs_e120","IBM",18,137,0.796863,4.28404
"irs_e120","IBM",18,144,0.795829,3.717
"irs_e120","IBM",18,151,0.801633,3.83696
"irs_e120","IBM",18,158,0.797275,3.55931
"irs_e120","IBM",18,165,0.796009,3.54179
"irs_e120","IBM",18,172,0.79395,3.88558
"irs_e120","IBM",18,179,0.794692,3.94555
"irs_e120","IBM",18,186,0.796238,3.92869
"irs_e120","IBM",18,193,0.799794,3.97673
"irs_e120","IBM",18,200,0.801975,3.4825
"irs_e120","IBM",18,207,0.804477,3.28431
"irs_e120","IBM",18,214,0.804263,3.3785
"irs_e120","IBM",18,221,0.803271,4.03545
"irs_e120","IBM",18,228,0.805223,3.34952
"irs_e120","IBM",18,235,0.80497,3.49622
"irs_e120","IBM",18,242,0.805864,3.42907
"irs_e120","IBM",18,249,0.8124,3.57747
"irs_e120","IBM",18,256,0.809237,3.72324
"irs_e120","IBM",18,263,0.808375,3.33512
"irs_e120","IBM",18,270,0.80824,3.99671
"irs_e120","IBM",18,277,0.806067,3.24052
"irs_e120","IBM",18,284,0.8093,2.93408
"irs_e120","IBM",18,291,0.805845,3.41349
"irs_e120","IBM",18,298,0.807554,3.72847
"irs_e120","IBM",18,305,0.799331,3.10171
"irs_e120","IBM",18,312,0.798962,2.95319
"irs_e120","IBM",18,319,0.803107,3.46527
"irs_e120","IBM",18,326,0.801928,3.36698
"irs_e120","IBM",18,333,0.804322,3.19469
"irs_e120","IBM",18,340,0.809177,3.26786
"irs_e120","IBM",18,347,0.807412,3.39138
"irs_e120","IBM",18,354,0.81171,3.41646
"irs_e120","IBM",18,361,0.805914,3.54084
"irs_e120","IBM",18,365,0.804993,2.90496
"nets_e120","IBM",18,4,0.7655,3.12007
"nets_e120","IBM",18,11,0.765708,3.26952
"nets_e120","IBM",18,18,0.764347,2.49089
"nets_e120","IBM",18,25,0.763224,3.42927
"nets_e120","IBM",18,32,0.758175,2.75289
"nets_e120","IBM",18,39,0.760302,2.77796
"nets_e120","IBM",18,46,0.756879,3.09343
"nets_e120","IBM",18,53,0.755591,2.9539
"nets_e120","IBM",18,60,0.761839,2.81161
"nets_e120","IBM",18,67,0.764987,3.32303
"nets_e120","IBM",18,74,0.775183,3.24768
"nets_e120","IBM",18,81,0.772158,2.9588
"nets_e120","IBM",18,88,0.777056,3.01432
"nets_e120","IBM",18,95,0.779979,3.03237
"nets_e120","IBM",18,102,0.78111,2.98068
"nets_e120","IBM",18,109,0.782606,3.16698
"nets_e120","IBM",18,116,0.782529,3.31334
"nets_e120","IBM",18,123,0.78149,3.31884
"nets_e120","IBM",18,130,0.780688,3.36729
"nets_e120","IBM",18,137,0.78086,3.05216
"nets_e120","IBM",18,144,0.777766,2.80732
"nets_e120","IBM",18,151,0.776307,2.90355
"nets_e120","IBM",18,158,0.773694,3.38142
"nets_e120","IBM",18,165,0.782549,3.16258
"nets_e120","IBM",18,172,0.785224,2.92058
"nets_e120","IBM",18,179,0.785271,2.7089
"nets_e120","IBM",18,186,0.783251,3.7859
"nets_e120","IBM",18,193,0.786673,3.03418
"nets_e120","IBM",18,200,0.783803,3.48033
"nets_e120","IBM",18,207,0.778497,3.2081
"nets_e120","IBM",18,214,0.779182,3.36194
"nets_e120","IBM",18,221,0.784462,3.04792
"nets_e120","IBM",18,228,0.785108,2.76387
"nets_e120","IBM",18,235,0.785988,2.69149
"nets_e120","IBM",18,242,0.778634,2.80937
"nets_e120","IBM",18,249,0.775898,3.38433
"nets_e120","IBM",18,256,0.773724,2.96925
"nets_e120","IBM",18,263,0.773836,2.82497
"nets_e120","IBM",18,270,0.771774,2.89932
"nets_e120","IBM",18,277,0.777013,2.99735
"nets_e120","IBM",18,284,0.779554,3.0463
"nets_e120","IBM",18,291,0.779084,2.75618
"nets_e120","IBM",18,298,0.777247,3.35949
"nets_e120","IBM",18,305,0.768171,3.45777
"nets_e120","IBM",18,312,0.765111,2.65648
"nets_e120","IBM",18,319,0.771016,2.82067
"nets_e120","IBM",18,326,0.770768,2.50826
"nets_e120","IBM",18,333,0.773576,3.10833
"nets_e120","IBM",18,340,0.780045,3.1283
"nets_e120","IBM",18,347,0.78198,2.8555
"nets_e120","IBM",18,354,0.783246,2.94974
"nets_e120","IBM",18,361,0.785639,3.38853
"nets_e120","IBM",18,365,0.781703,3.70901
"pmc_e3","IBM",19,4,0.236779,0.363594
"pmc_e3","IBM",19,11,0.236731,0.29074
"pmc_e3","IBM",19,18,0.239134,0.412457
"pmc_e3","IBM",19,25,0.244523,0.363136
"pmc_e3","IBM",19,32,0.246755,0.458028
"pmc_e3","IBM",19,39,0.246515,0.458725
"pmc_e3","IBM",19,46,0.243017,0.506877
"pmc_e3","IBM",19,53,0.242872,0.361673
"pmc_e3","IBM",19,60,0.244499,0.505574
"pmc_e3","IBM",19,67,0.244217,0.482039
"pmc_e3","IBM",19,74,0.24697,0.288842
"pmc_e3","IBM",19,81,0.245859,0.505607
"pmc_e3","IBM",19,88,0.245834,0.433492
"pmc_e3","IBM",19,95,0.242534,0.385351
"pmc_e3","IBM",19,102,0.244189,0.482326
"pmc_e3","IBM",19,109,0.243572,0.265086
"pmc_e3","IBM",19,116,0.239371,0.312603
"pmc_e3","IBM",19,123,0.234064,0.481276
"pmc_e3","IBM",19,130,0.231926,0.313574
"pmc_e3","IBM",19,137,0.231297,0.38609
"pmc_e3","IBM",19,144,0.229759,0.675926
"pmc_e3","IBM",19,151,0.232015,0.433406
"pmc_e3","IBM",19,158,0.232175,0.480611
"pmc_e3","IBM",19,165,0.236861,0.504376
"pmc_e3","IBM",19,172,0.235804,0.45616
"pmc_e3","IBM",19,179,0.236978,0.504475
"pmc_e3","IBM",19,186,0.236937,0.647674
"pmc_e3","IBM",19,193,0.235303,0.672103
"pmc_e3","IBM",19,200,0.232167,0.312027
"pmc_e3","IBM",19,207,0.230983,0.311352
"pmc_e3","IBM",19,214,0.231225,0.668673
"pmc_e3","IBM",19,221,0.232009,0.381525
"pmc_e3","IBM",19,228,0.234021,0.524117
"pmc_e3","IBM",19,235,0.235052,0.333442
"pmc_e3","IBM",19,242,0.234045,0.38063
"pmc_e3","IBM",19,249,0.233642,0.428739
"pmc_e3","IBM",19,256,0.235273,0.382099
"pmc_e3","IBM",19,263,0.232598,0.382976
"pmc_e3","IBM",19,270,0.233068,0.406512
"pmc_e3","IBM",19,277,0.231598,0.382074
"pmc_e3","IBM",19,284,0.225462,0.550275
"pmc_e3","IBM",19,291,0.225681,0.382474
"pmc_e3","IBM",19,298,0.227351,0.406725
"pmc_e3","IBM",19,305,0.224031,0.335522
"pmc_e3","IBM",19,312,0.223392,0.455202
"pmc_e3","IBM",19,319,0.22611,0.38368
"pmc_e3","IBM",19,326,0.226937,0.383454
"pmc_e3","IBM",19,333,0.224021,0.407768
"pmc_e3","IBM",19,340,0.221733,0.263867
"pmc_e3","IBM",19,347,0.223897,0.407286
"pmc_e3","IBM",19,354,0.22282,0.382901
"pmc_e3","IBM",19,361,0.224268,0.334906
"pmc_e3","IBM",19,365,0.226496,1.16987
"treatment_e3","IBM",19,4,0.130183,0.267649
"treatment_e3","IBM",19,11,0.128151,0.218854
"treatment_e3","IBM",19,18,0.126682,0.412429
"treatment_e3","IBM",19,25,0.125863,0.290316
"treatment_e3","IBM",19,32,0.126712,0.580902
"treatment_e3","IBM",19,39,0.127677,0.385937
"treatment_e3","IBM",19,46,0.127342,0.264964
"treatment_e3","IBM",19,53,0.126698,0.457424
"treatment_e3","IBM",19,60,0.127668,0.482389
"treatment_e3","IBM",19,67,0.126646,0.265841
"treatment_e3","IBM",19,74,0.122505,0.314613
"treatment_e3","IBM",19,81,0.124756,0.266194
"treatment_e3","IBM",19,88,0.125281,0.338702
"treatment_e3","IBM",19,95,0.124276,0.193416
"treatment_e3","IBM",19,102,0.125219,0.266353
"treatment_e3","IBM",19,109,0.125094,0.266707
"treatment_e3","IBM",19,116,0.121337,0.485179
"treatment_e3","IBM",19,123,0.123179,0.437155
"treatment_e3","IBM",19,130,0.125343,0.50998
"treatment_e3","IBM",19,137,0.126838,0.484953
"treatment_e3","IBM",19,144,0.123598,0.314906
"treatment_e3","IBM",19,151,0.12168,0.387782
"treatment_e3","IBM",19,158,0.123313,0.363401
"treatment_e3","IBM",19,165,0.124282,0.290547
"treatment_e3","IBM",19,172,0.125325,0.386729
"treatment_e3","IBM",19,179,0.124637,0.193557
"treatment_e3","IBM",19,186,0.122147,0.387011
"treatment_e3","IBM",19,193,0.123128,0.193326
"treatment_e3","IBM",19,200,0.126467,0.24193
"treatment_e3","IBM",19,207,0.127993,0.411445
"treatment_e3","IBM",19,214,0.126767,0.460277
"treatment_e3","IBM",19,221,0.124756,0.267417
"treatment_e3","IBM",19,228,0.125395,0.268024
"treatment_e3","IBM",19,235,0.123237,0.390192
"treatment_e3","IBM",19,242,0.121377,0.292879
"treatment_e3","IBM",19,249,0.124341,0.269228
"treatment_e3","IBM",19,256,0.124718,0.367425
"treatment_e3","IBM",19,263,0.124053,0.318777
"treatment_e3","IBM",19,270,0.126616,0.318499
"treatment_e3","IBM",19,277,0.127195,0.269499
"treatment_e3","IBM",19,284,0.126787,0.489178
"treatment_e3","IBM",19,291,0.126894,0.41569
"treatment_e3","IBM",19,298,0.126082,0.171293
"treatment_e3","IBM",19,305,0.12701,0.317519
"treatment_e3","IBM",19,312,0.128402,0.342562
"treatment_e3","IBM",19,319,0.129506,0.293723
"treatment_e3","IBM",19,326,0.130334,0.195658
"treatment_e3","IBM",19,333,0.130481,0.366196
"treatment_e3","IBM",19,340,0.131159,0.366221
"treatment_e3","IBM",19,347,0.130834,0.268724
"treatment_e3","IBM",19,354,0.131798,0.415189
"treatment_e3","IBM",19,361,0.13416,0.415662
"treatment_e3","IBM",19,365,0.136731,0
"pev_e3","IBM",19,4,0.218287,0.295726
"pev_e3","IBM",19,11,0.222211,0.394435
"pev_e3","IBM",19,18,0.221689,0.320651
"pev_e3","IBM",19,25,0.224971,0.394968
"pev_e3","IBM",19,32,0.22248,0.321477
"pev_e3","IBM",19,39,0.222872,0.346535
"pev_e3","IBM",19,46,0.221255,0.272425
"pev_e3","IBM",19,53,0.218739,0.272056
"pev_e3","IBM",19,60,0.217564,0.296527
"pev_e3","IBM",19,67,0.218507,0.369358
"pev_e3","IBM",19,74,0.217321,0.270918
"pev_e3","IBM",19,81,0.21825,0.344711
"pev_e3","IBM",19,88,0.220864,0.442931
"pev_e3","IBM",19,95,0.224086,0.590615
"pev_e3","IBM",19,102,0.228579,0.319873
"pev_e3","IBM",19,109,0.228046,0.197391
"pev_e3","IBM",19,116,0.225138,0.247374
"pev_e3","IBM",19,123,0.224744,0.148153
"pev_e3","IBM",19,130,0.223561,0.272056
"pev_e3","IBM",19,137,0.220337,0.371463
"pev_e3","IBM",19,144,0.215944,0.247374
"pev_e3","IBM",19,151,0.214789,0.272148
"pev_e3","IBM",19,158,0.215806,0.371036
"pev_e3","IBM",19,165,0.218228,0.470776
